datetime,air_temperature,running_status,sonic_status,operation_mode,location_status,location,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,rotation_speed_duo,rotation_pressure_duo,G_force_z,G_force_x,G_force_y,date_time,sonic_frequency,torque,torque_duo,penetration_speed
47:45.8,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,191.475,47.525,30.925,8.25,0.6,1,0.062,24.45,12.64,0.44,6071.86,51.25,0,0,0.402135,0.421922,0.418141,47:45.8,101.19766666666666,746.1424999999999,0,15.78947368421019
47:45.9,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,191.975,47.025,30.925,8.075,0.6,1,0.062,24.45,12.65,0.45,6071.86,51.25,0,0,0.402135,0.421922,0.418141,47:45.9,101.19766666666666,738.2924999999999,0,14.285714285713981
47:45.9,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,190.8,46.5,30.95,8.075,0.6,1,0.062,24.45,12.66,0.46,6071.86,51.25,0,0,0.402135,0.421922,0.418141,47:45.9,101.19766666666666,730.05,0,14.99999999999968
47:46.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,188.4,46.25,30.725,7.775,0.6,1,0.062,24.45,12.67,0.47,6071.86,51.25,0,0,0.402135,0.421922,0.418141,47:46.0,101.19766666666666,726.125,0,7.692307692307528
47:46.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,185.725,46.15,30.35,7.675,0.6,1,0.062,24.45,12.68,0.48,6071.86,51.25,0,0,0.402135,0.421922,0.418141,47:46.0,101.19766666666666,724.555,0,15.384615384615056
47:46.1,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,183.275,46.325,30.35,7.675,0.6,1,0.062,24.45,12.69,0.49,6071.86,51.25,0,0,0.402135,0.421922,0.418141,47:46.1,101.19766666666666,727.3025,0,14.99999999999968
47:46.1,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,179.35,46.65,29.625,7.425,0.6,1,0.062,24.45,12.7,0.5,6071.86,51.25,0,0,0.402135,0.421922,0.418141,47:46.1,101.19766666666666,732.405,0,7.692307692307528
47:46.2,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,179.35,47.05,29.625,7.375,0.6,1,0.062,24.45,12.71,0.51,6216.43,51.25,0,0,0.402135,0.421922,0.418141,47:46.2,103.60716666666667,738.685,0,15.000000000002345
47:46.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.55,47.825,28.55,7.325,0.6,1,0.062,24.45,12.72,0.52,6216.43,51.35,0,0,0.402135,0.421922,0.418141,47:46.3,103.60716666666667,750.8525,0,6.818181818181674
47:46.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.725,47.825,28.1,7.225,0.6,1,0.062,24.45,12.73,0.53,6216.43,51.35,0,0,0.402135,0.421922,0.418141,47:46.3,103.60716666666667,750.8525,0,19.354838709677008
47:46.4,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,174.95,48.425,28.15,7.05,0.6,1,0.062,24.45,12.74,0.54,6216.43,51.35,0,0,0.402135,0.421922,0.418141,47:46.4,103.60716666666667,760.2724999999999,0,7.692307692307528
47:46.4,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,174.2,48.575,28.75,7.025,0.6,1,0.062,24.45,12.75,0.55,6216.43,51.35,0,0,0.402135,0.421922,0.418141,47:46.4,103.60716666666667,762.6275,0,15.384615384615056
47:46.5,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,173.575,48.575,29.575,7.025,0.6,0.5,0.062,24.45,12.76,0.56,6216.43,51.35,0,0,0.402135,0.421922,0.418141,47:46.5,103.60716666666667,762.6275,0,14.285714285713981
47:46.5,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,172.975,48.725,30.05,6.875,0.6,0.5,0.062,20.925,12.77,0.57,6216.43,51.35,0,0,0.402135,0.421922,0.418141,47:46.5,103.60716666666667,764.9825,0,7.5949367088605975
47:46.6,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.625,47.95,30.35,6.825,0.6,0.5,0.062,20.925,12.78,0.58,6216.43,51.35,0,0,0.402135,0.421922,0.418141,47:46.6,103.60716666666667,752.815,0,7.692307692307528
47:46.7,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.025,47.95,30.725,6.75,0.6,0.5,0.062,20.925,12.79,0.59,6216.43,51.35,0,0,0.402135,0.421922,0.418141,47:46.7,103.60716666666667,752.815,0,15.384615384615056
47:46.7,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.55,47.375,30.975,6.675,0.6,0.5,0.062,20.925,12.8,0.6,6277.59,51.26,0,0,0.402135,0.421922,0.418141,47:46.7,104.62650000000001,743.7875,0,7.594936708861947
47:46.8,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,169.95,47.125,31.4,6.675,0.6,0.5,0.062,20.925,12.81,0.61,6277.59,51.26,0,0,0.402135,0.421922,0.418141,47:46.8,104.62650000000001,739.8625,0,15.384615384615056
47:46.9,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,168.95,47,32.45,6.625,0.6,0.5,0.062,20.925,12.82,0.62,6277.59,51.26,0,0,0.402135,0.421922,0.418141,47:46.9,104.62650000000001,737.9,0,7.5
47:46.9,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,168.95,47,32.775,6.575,0.6,0.5,0.062,20.925,12.83,0.63,6277.59,51.26,0,0,0.402135,0.421922,0.418141,47:46.9,104.62650000000001,737.9,0,13.953488372092727
47:47.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,168.575,47,32.775,6.475,0.6,0.5,0.062,20.925,12.84,0.64,6277.59,51.26,0,0,0.402135,0.421922,0.418141,47:47.0,104.62650000000001,737.9,0,7.228915662650448
47:47.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,168.35,46.975,34.525,6.5,0.6,0.5,0.062,20.925,12.85,0.65,6277.59,51.26,0,0,0.402135,0.421922,0.418141,47:47.0,104.62650000000001,737.5074999999999,0,14.634146341463103
47:47.1,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,168.55,46.875,35.725,6.45,1.1,0.5,0.081,20.925,12.86,0.66,6277.59,51.26,0,0,0.402135,0.421922,0.418141,47:47.1,104.62650000000001,735.9375,0,6.185567010309146
47:47.2,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,169.325,46.975,36.125,6.4,1.1,0.5,0.081,20.925,12.87,0.67,6277.59,51.26,0,0,0.402135,0.421922,0.418141,47:47.2,104.62650000000001,737.5074999999999,0,15.384615384615056
47:47.2,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,169.725,47.2,35.375,6.4,1.1,0.5,0.081,20.925,12.88,0.68,6178.06,51.26,0,0,0.402135,0.421922,0.418141,47:47.2,102.96766666666667,741.04,0,15.38461538461779
47:47.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.075,47.7,33.375,6.35,1.1,0.7,0.081,12.619,12.89,0.69,6178.06,43.98,0,0,0.402135,0.421922,0.418141,47:47.3,102.96766666666667,748.89,0,7.5
47:47.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.35,48.275,33.375,6.35,1.1,0.7,0.081,12.619,12.9,0.7,6178.06,43.98,0,0,0.402135,0.421922,0.418141,47:47.3,102.96766666666667,757.9174999999999,0,12.499999999999734
47:47.4,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.45,48.85,32.425,6.35,1.1,0.7,0.081,12.619,12.91,0.71,6178.06,43.98,0,0,0.402135,0.421922,0.418141,47:47.4,102.96766666666667,766.9449999999999,0,16.216216216215873
47:47.4,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.45,49.35,31.7,6.35,1.1,0.7,0.081,12.619,12.92,0.72,6178.06,43.98,0,0,0.402135,0.421922,0.418141,47:47.4,102.96766666666667,774.795,0,14.634146341463103
47:47.5,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.2,49.775,30.925,6.3,1.1,0.7,0.081,12.619,12.93,0.73,6178.06,43.98,0,0,0.402135,0.421922,0.418141,47:47.5,102.96766666666667,781.4675,0,5.084745762711757
47:47.6,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,169.975,49.775,30.975,6.3,1.1,0.7,0.081,12.619,12.94,0.74,6178.06,43.98,0,0,0.402135,0.421922,0.418141,47:47.6,102.96766666666667,781.4675,0,13.043478260869287
47:47.6,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,169.85,50.025,31.025,6.325,1.1,0.7,0.081,12.619,12.95,0.75,6178.06,43.98,0,0,0.402135,0.421922,0.418141,47:47.6,102.96766666666667,785.3924999999999,0,7.792207792207626
47:47.7,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,169.8,50,31.15,6.3,1.1,0.7,0.081,12.619,12.96,0.76,6167.13,43.98,0,0,0.402135,0.421922,0.418141,47:47.7,102.7855,785,0,14.634146341465701
47:47.8,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,169.95,50.05,31.45,6.3,1.1,0.7,0.081,12.619,12.97,0.77,6167.13,44.06,0,0,0.402135,0.421922,0.418141,47:47.8,102.7855,785.785,0,7.5949367088605975
47:47.8,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.05,50.175,31.475,6.3,1.1,0.7,0.081,12.619,12.98,0.78,6167.13,44.06,0,0,0.402135,0.421922,0.418141,47:47.8,102.7855,787.7475,0,15.384615384615056
47:47.9,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.1,50.25,31.45,6.325,0.3,0.7,0.069,12.619,13,0.8,6167.13,44.06,0,0,0.402135,0.421922,0.418141,47:47.9,102.7855,788.925,0,8.888888889
47:48.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.3,50.425,31.45,6.325,0.3,0.7,0.069,12.619,13.01,0.81,6167.13,44.06,0,0,0.402135,0.421922,0.418141,47:48.0,102.7855,791.6724999999999,0,14.99999999999968
47:48.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,170.575,50.55,31,6.35,0.3,0.7,0.069,12.619,13.02,0.82,6167.13,44.06,0,0,0.402135,0.421922,0.418141,47:48.0,102.7855,793.6349999999999,0,9.677419354838504
47:48.1,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.325,51.225,28.975,6.425,0.3,0.7,0.069,11.944,13.03,0.83,6167.13,44.06,0,0,0.402135,0.421922,0.418141,47:48.1,102.7855,804.2325,0,7.692307692307528
47:48.2,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.325,51.225,27.975,6.5,0.3,0.7,0.069,11.944,13.04,0.84,6167.13,44.06,0,0,0.402135,0.421922,0.418141,47:48.2,102.7855,804.2325,0,14.99999999999968
47:48.3,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.675,52.4,27.1,6.8,0.3,0.7,0.069,11.944,13.05,0.85,6245.35,43.92,0,0,0.402135,0.421922,0.418141,47:48.3,104.08916666666667,822.68,0,6.250000000000977
47:48.3,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.725,53.075,27.1,6.8,0.3,0.7,0.069,11.944,13.06,0.86,6245.35,43.92,0,0,0.402135,0.421922,0.418141,47:48.3,104.08916666666667,833.2775,0,14.99999999999968
47:48.3,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.725,53.7,27.075,7.175,0.3,0.7,0.069,11.944,13.07,0.87,6245.35,43.92,0,0,0.402135,0.421922,0.418141,47:48.3,104.08916666666667,843.09,0,15.384615384615056
47:48.4,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.625,53.7,26.825,7.175,0.3,0.7,0.069,11.944,13.08,0.88,6245.35,43.92,0,0,0.402135,0.421922,0.418141,47:48.4,104.08916666666667,843.09,0,15.384615384615056
47:48.5,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.675,54.55,26.9,7.725,0.3,0.7,0.069,11.944,13.09,0.89,6245.35,43.92,0,0,0.402135,0.421922,0.418141,47:48.5,104.08916666666667,856.435,0,7.5949367088605975
47:48.5,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,171.9,55.025,26.875,7.925,0.3,0.7,0.069,11.944,13.11,0.91,6245.35,43.92,0,0,0.402135,0.421922,0.418141,47:48.5,104.08916666666667,863.8924999999999,0,13.043478260869287
47:48.6,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,172.25,55.925,26.6,8.475,0.3,0.7,0.069,11.944,13.12,0.92,6245.35,43.92,0,0,0.402135,0.421922,0.418141,47:48.6,104.08916666666667,878.0224999999999,0,7.692307692307528
47:48.7,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,172.5,56.475,26.425,8.775,0.5,0.7,0.069,11.944,13.13,0.93,6196.55,44.09,0,0,0.402135,0.421922,0.418141,47:48.7,103.27583333333334,886.6575,0,6.315789473685197
47:48.8,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,173.25,57.475,26.275,9.5,0.5,0.7,0.069,11.944,13.15,0.95,6196.55,44.09,0,0,0.402135,0.421922,0.418141,47:48.8,103.27583333333334,902.3575,0,14.814814814814499
47:48.8,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,174,57.475,26.125,9.85,0.5,0.7,0.069,11.944,13.16,0.96,6196.55,44.09,0,0,0.402135,0.421922,0.418141,47:48.8,103.27583333333334,902.3575,0,15.78947368421019
47:48.9,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,174.825,57.875,25.575,10.625,0.5,0.5,0.069,8.625,13.17,0.97,6196.55,44.09,0,0,0.402135,0.421922,0.418141,47:48.9,103.27583333333334,908.6374999999999,0,7.1428571428569905
47:49.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.375,58.475,25.575,10.625,0.5,0.5,0.069,8.625,13.18,0.98,6196.55,44.09,0,0,0.402135,0.421922,0.418141,47:49.0,103.27583333333334,918.0575,0,14.99999999999968
47:49.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.875,59,25.25,11.525,0.5,0.5,0.069,8.625,13.19,0.99,6196.55,44.09,0,0,0.402135,0.421922,0.418141,47:49.0,103.27583333333334,926.3,0,7.5949367088605975
47:49.1,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.875,59.45,25.25,12.025,0.5,0.5,0.069,8.625,13.2,1,6196.55,44.09,0,0,0.402135,0.421922,0.418141,47:49.1,103.27583333333334,933.365,0,15.384615384615056
47:49.2,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.6,60.175,24.8,12.475,0.5,0.5,0.069,8.625,13.21,1.01,6196.55,44.09,0,0,0.402135,0.421922,0.418141,47:49.2,103.27583333333334,944.7475,0,7.692307692308895
47:49.2,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.6,60.175,24.85,12.925,0.5,0.5,0.069,8.625,13.22,1.02,6187.85,44.09,0,0,0.402135,0.421922,0.418141,47:49.2,103.13083333333334,944.7475,0,15.384615384615056
47:49.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.35,60.275,24.925,13.4,0.5,0.5,0.069,8.625,13.23,1.03,6187.85,43.97,0,0,0.404954,0.422315,0.418897,47:49.3,103.13083333333334,946.3174999999999,0,7.5949367088605975
47:49.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.225,60.275,25.05,13.8,0.5,0.5,0.069,8.625,13.24,1.04,6187.85,43.97,0,0,0.404954,0.422315,0.418897,47:49.3,103.13083333333334,946.3174999999999,0,14.99999999999968
47:49.4,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.15,60.25,25.3,14.45,0.5,0.5,0.069,8.625,13.25,1.05,6187.85,43.97,0,0,0.404954,0.422315,0.418897,47:49.4,103.13083333333334,945.925,0,7.5949367088605975
47:49.4,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.075,60.15,25.45,14.75,0.5,0.5,0.069,8.625,13.26,1.06,6187.85,43.97,0,0,0.404954,0.422315,0.418897,47:49.4,103.13083333333334,944.3549999999999,0,14.99999999999968
47:49.5,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.1,60.15,25.45,14.75,0.2,0.5,0.069,8.625,13.27,1.07,6187.85,43.97,0,0,0.404954,0.422315,0.418897,47:49.5,103.13083333333334,944.3549999999999,0,15.384615384615056
47:49.6,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.225,59.925,25.775,14.925,0.2,0.5,0.069,8.625,13.28,1.08,6187.85,43.97,0,0,0.404954,0.422315,0.418897,47:49.6,103.13083333333334,940.8224999999999,0,7.692307692307528
47:49.6,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.425,59.775,25.975,15.075,0.2,0.5,0.069,8.625,13.29,1.09,6187.85,43.97,0,0,0.404954,0.422315,0.418897,47:49.6,103.13083333333334,938.4675,0,14.99999999999968
47:49.7,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,175.9,59.7,26.175,15.375,0.2,0.5,0.069,8.625,13.3,1.1,6187.85,43.97,0,0,0.404954,0.422315,0.418897,47:49.7,103.13083333333334,937.29,0,7.692307692308895
47:49.7,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.075,59.525,26.5,15.475,0.2,0.6,0.069,9.638,13.31,1.11,6160.67,44,0,0,0.404954,0.422315,0.418897,47:49.7,102.67783333333334,934.5424999999999,0,7.692307692307528
47:49.8,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.3,59.525,26.875,15.525,0.2,0.6,0.069,9.638,13.32,1.12,6160.67,44,0,0,0.404954,0.422315,0.418897,47:49.8,102.67783333333334,934.5424999999999,0,14.99999999999968
47:49.8,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.5,59.525,27.125,15.6,0.2,0.6,0.069,9.638,13.33,1.13,6160.67,44,0,0,0.404954,0.422315,0.418897,47:49.8,102.67783333333334,934.5424999999999,0,15.384615384615056
47:49.9,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.675,59.5,27.35,15.675,0.2,0.6,0.069,9.638,13.34,1.14,6160.67,44,0,0,0.404954,0.422315,0.418897,47:49.9,102.67783333333334,934.15,0,7.5949367088605975
47:49.9,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.8,59.5,27.45,15.675,0.2,0.6,0.069,9.638,13.35,1.15,6160.67,44,0,0,0.404954,0.422315,0.418897,47:49.9,102.67783333333334,934.15,0,14.99999999999968
47:50.0,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.925,58.925,27.6,15.75,0.2,0.6,0.069,9.638,13.36,1.16,6160.67,44,0,0,0.404954,0.422315,0.418897,47:50.0,102.67783333333334,925.1225,0,9.999999999999787
47:50.1,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.05,58.65,27.9,15.75,0.2,0.6,0.069,9.638,13.37,1.17,6160.67,44,0,0,0.404954,0.422315,0.418897,47:50.1,102.67783333333334,920.805,0,9.375
47:50.1,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.05,58.65,28.35,15.75,0.2,0.6,0.069,9.638,13.38,1.18,6160.67,44,0,0,0.404954,0.422315,0.418897,47:50.1,102.67783333333334,920.805,0,13.953488372095206
47:50.2,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.975,57.75,28.875,15.8,0.2,0.6,0.069,9.638,13.4,1.2,6160.67,44,0,0,0.404954,0.422315,0.418897,47:50.2,102.67783333333334,906.675,0,19.354838709677008
47:50.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.975,57.175,29.05,15.875,0.2,0.6,0.069,9.638,13.41,1.21,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.3,103.80116666666666,897.6474999999999,0,6.382978723404119
47:50.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.975,57,29.25,15.875,0.5,0.6,0.069,9.638,13.42,1.22,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.3,103.80116666666666,894.9,0,15.78947368421019
47:50.4,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.95,57,29.5,15.9,0.5,0.6,0.069,9.638,13.43,1.23,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.4,103.80116666666666,894.9,0,12.765957446808239
47:50.4,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.95,56.725,29.775,15.925,0.5,0.6,0.069,9.638,13.44,1.24,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.4,103.80116666666666,890.5825,0,16.666666666666313
47:50.5,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.8,56.625,29.825,15.875,0.5,0.6,0.069,9.638,13.45,1.25,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.5,103.80116666666666,889.0124999999999,0,7.692307692307528
47:50.5,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.85,56.625,29.75,15.925,0.5,0.5,0.069,6.488,13.46,1.26,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.5,103.80116666666666,889.0124999999999,0,15.000000000002345
47:50.6,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.9,56.275,29.975,15.9,0.5,0.5,0.069,6.488,13.47,1.27,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.6,103.80116666666666,883.5174999999999,0,7.5
47:50.6,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.925,56.075,30.2,15.925,0.5,0.5,0.069,6.488,13.48,1.28,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.6,103.80116666666666,880.3775,0,15.384615384615056
47:50.7,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.9,56.075,30.25,15.925,0.5,0.5,0.069,6.488,13.49,1.29,6228.07,43.94,0,0,0.404954,0.422315,0.418897,47:50.7,103.80116666666666,880.3775,0,15.384615384615056
47:50.7,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.9,55.9,30.325,15.95,0.5,0.5,0.069,6.488,13.5,1.3,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:50.7,103.38766666666668,877.6299999999999,0,14.99999999999968
47:50.8,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.75,55.95,30.225,15.975,0.5,0.5,0.069,6.488,13.51,1.31,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:50.8,103.38766666666668,878.415,0,13.953488372092727
47:50.8,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.475,55.725,30.275,16.025,0.5,0.5,0.069,6.488,13.52,1.32,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:50.8,103.38766666666668,874.8824999999999,0,7.792207792207626
47:50.9,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.45,55.725,30.25,16,0.5,0.5,0.069,6.488,13.53,1.33,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:50.9,103.38766666666668,874.8824999999999,0,14.99999999999968
47:50.9,28.4,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.45,55.775,30.25,16,0.5,0.5,0.069,6.488,13.54,1.34,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:50.9,103.38766666666668,875.6674999999999,0,14.634146341463103
47:51.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.65,56.15,29.875,16.05,0.5,0.5,0.069,6.488,13.55,1.35,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:51.0,103.38766666666668,881.555,0,7.792207792209011
47:51.0,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.65,56.15,29.95,16.05,0.5,0.5,0.069,6.488,13.56,1.36,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:51.0,103.38766666666668,881.555,0,15.384615384615056
47:51.1,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,176.9,56.375,29.825,16.025,0.3,0.5,0.069,6.488,13.57,1.37,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:51.1,103.38766666666668,885.0875,0,15.384615384615056
47:51.1,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.075,56.725,29.825,16.05,0.3,0.5,0.069,6.488,13.58,1.38,6203.26,44.01,0,0,0.404954,0.422315,0.418897,47:51.1,103.38766666666668,890.5825,0,13.33333333333305
47:51.2,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.4,57,28.9,16.1,0.3,0.5,0.069,6.488,13.59,1.39,6197.5,44.01,0,0,0.404954,0.422315,0.418897,47:51.2,103.29166666666667,894.9,0,7.692307692307528
47:51.2,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.4,57.25,28.475,16.125,0.3,0.5,0.069,6.488,13.6,1.4,6197.5,44.12,0,0,0.404954,0.422315,0.418897,47:51.2,103.29166666666667,898.8249999999999,0,12.765957446808239
47:51.3,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.6,57.575,28,16.1,0.3,0.5,0.069,7.219,13.61,1.41,6197.5,44.12,0,0,0.404954,0.422315,0.418897,47:51.3,103.29166666666667,903.9275,0,15.384615384615056
47:51.4,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.7,57.625,27.825,16.1,0.3,0.6,0.069,7.219,13.62,1.42,6197.5,44.12,0,0,0.404954,0.422315,0.418897,47:51.4,103.29166666666667,904.7125,0,7.5949367088605975
47:51.4,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.525,57.625,27.75,16.025,0.3,0.6,0.069,7.219,13.64,1.44,6197.5,44.12,0,0,0.404954,0.422315,0.418897,47:51.4,103.29166666666667,904.7125,0,14.117647058824481
47:51.5,28.5,started,started,Dynamic,no fix,"51.985602,6.051186",4,177.4,57.85,27.575,16.025,0.3,0.6,0.069,7.219,13.65,1.45,6197.5,44.12,0,0,0.404954,0.422315,0.418897,47:51.5,103.29166666666667,908.245,0,6.593406593406453
