datetime,air_temperature,sonic_status,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs
03:06.4,32.8,1,1,8,135.275,44.5,46.075,5.375,1.0,0.5,0.031,0.375,25.19,0.79,4075.88,36.82,0.385725,0.404507,0.386148,67.93133333333334,698.65,5.454545454546307,4.06,115.5
03:06.5,32.8,1,1,8,135.425,44.95,45.675,5.375,1.0,0.5,0.031,0.375,25.2,0.8,4075.88,36.82,0.385725,0.404507,0.386148,67.93133333333334,705.715,7.407407407405933,4.2,106.42
03:06.6,32.8,1,1,8,135.5,45.65,45.025,5.375,1.0,0.5,0.031,0.375,25.21,0.81,4075.88,36.76,0.385725,0.404507,0.386148,67.93133333333334,716.7049999999999,7.058823529412868,4.27,102.08
03:06.7,32.8,1,1,8,135.55,45.7,44.8,5.4,1.0,0.5,0.031,0.375,25.22,0.82,4056.09,36.76,0.385725,0.404507,0.386148,67.6015,717.49,5.084745762710853,4.25,92.32
03:06.8,32.8,1,1,8,135.725,46.05,44.775,5.375,1.0,0.5,0.031,0.375,25.23,0.83,4056.09,36.76,0.385725,0.404507,0.386148,67.6015,722.9849999999999,7.692307692308895,4.19,76.62
03:06.9,32.8,1,1,8,136.25,46.6,44.15,5.4,1.0,0.5,0.031,0.375,25.24,0.84,4056.09,36.76,0.385725,0.404507,0.386148,67.6015,731.62,5.084745762710853,4.08,62.76
03:07.0,32.8,1,1,8,136.675,46.875,43.8,5.425,1.0,0.5,0.031,0.375,25.25,0.85,4056.09,36.76,0.385725,0.404507,0.386148,67.6015,735.9375,7.594936708861947,3.98,53.3
03:07.0,32.8,1,1,8,136.8,47.475,43.175,5.375,1.1,0.5,0.031,0.375,25.26,0.86,4056.09,36.76,0.385725,0.404507,0.386148,67.6015,745.3575,7.692307692308895,3.86,37.82
03:07.2,32.8,1,1,8,136.9,48.15,42.2,5.425,1.1,0.5,0.031,0.375,25.27,0.87,4101.01,36.75,0.385725,0.404507,0.386148,68.35016666666667,755.9549999999999,5.084745762710853,3.73,31.1
03:07.2,32.8,1,1,8,136.9,48.925,41.3,5.4,1.1,0.8,0.031,0.375,25.28,0.88,4101.01,36.75,0.385725,0.404507,0.386148,68.35016666666667,768.1225,7.500000000001172,2.19,19.56
03:07.4,32.7,1,1,8,137.0,49.575,40.3,5.45,1.1,0.8,0.031,0.375,25.29,0.89,4101.01,36.75,0.385725,0.404507,0.386148,68.35016666666667,778.3275,5.042016806721686,3.72,41.48
03:07.5,32.7,1,1,8,136.975,50.425,38.975,5.45,1.1,0.8,0.031,0.375,25.3,0.9,4101.01,36.75,0.385725,0.404507,0.386148,68.35016666666667,791.6724999999999,5.084745762712659,3.56,45.72
03:07.6,32.7,1,1,8,136.7,51.775,37.05,5.475,1.1,0.8,0.031,0.375,25.31,0.91,4074.08,36.22,0.385725,0.404507,0.386148,67.90133333333333,812.8675,3.999999999999204,3.36,46.1
03:07.7,32.8,1,1,8,136.375,52.925,35.725,5.5,1.1,0.8,0.031,0.375,25.32,0.92,4074.08,36.22,0.385725,0.404507,0.386148,67.90133333333333,830.9224999999999,6.593406593407624,3.22,44.2
03:07.8,32.8,1,1,8,135.875,54.25,34.825,5.475,1.1,0.8,0.038,0.375,25.33,0.93,4074.08,36.22,0.385725,0.404507,0.386148,67.90133333333333,851.7249999999999,6.976744186045124,3.14,42.66
03:07.9,32.8,1,1,8,135.275,55.675,32.825,5.5,1.1,0.8,0.038,0.375,25.34,0.94,4074.08,36.22,0.385725,0.404507,0.386148,67.90133333333333,874.0975,4.615384615385337,3.08,38.88
03:08.1,32.8,1,1,8,133.95,58.475,30.75,5.55,1.1,0.8,0.038,0.375,25.35,0.95,4065.37,36.75,0.385725,0.404507,0.386148,67.75616666666666,918.0575,3.896103896104506,2.92,35.14
03:08.2,32.8,1,1,8,133.05,59.55,29.425,5.525,1.1,0.8,0.038,0.375,25.36,0.96,4065.37,36.75,0.385725,0.404507,0.386148,67.75616666666666,934.935,7.594936708859248,2.8,27.16
03:08.3,32.8,1,1,8,132.45,62.875,28.425,5.55,1.1,0.8,0.038,0.375,25.37,0.97,4065.37,36.75,0.385725,0.404507,0.386148,67.75616666666666,987.1375,4.316546762590602,2.7,22.72
03:08.5,32.8,1,1,8,131.75,66.175,27.125,5.55,1.1,0.8,0.038,0.375,25.38,0.98,4065.37,36.75,0.385725,0.404507,0.386148,67.75616666666666,1038.9475,3.870967741934714,2.31,0.72
03:08.6,32.8,1,1,8,131.25,68.5,26.0,5.55,1.0,0.8,0.044,0.375,25.39,0.99,4077.66,36.76,0.385725,0.404507,0.386148,67.961,1075.45,5.084745762712659,2.73,17.98
03:08.7,32.8,1,1,8,131.125,70.0,25.275,5.6,1.0,0.8,0.044,0.375,25.4,1.0,4077.66,36.76,0.385725,0.404507,0.386148,67.961,1099.0,5.042016806721686,2.74,18.52
03:08.9,32.8,1,1,8,131.0,72.4,24.5,5.65,1.0,0.6,0.044,0.375,25.41,1.01,4077.66,36.76,0.385725,0.404507,0.386148,67.961,1136.68,3.846153846154448,2.81,19.48
03:09.0,32.8,1,1,8,130.75,75.125,24.525,5.7,1.0,0.6,0.044,0.375,25.42,1.02,4077.66,36.76,0.385725,0.404507,0.386148,67.961,1179.4625,3.658536585366425,3.1,19.38
03:09.1,32.8,1,1,8,130.625,75.825,24.375,5.675,1.0,0.6,0.044,0.375,25.43,1.03,4090.08,44.06,0.385725,0.404507,0.386148,68.16799999999999,1190.4525,7.8947368421036925,3.84,16.38
03:09.3,32.8,1,1,8,131.0,76.675,25.375,5.75,1.0,0.6,0.044,0.375,25.44,1.04,4090.08,44.06,0.385725,0.404507,0.386148,68.16799999999999,1203.7975,3.614457831325866,4.69,7.76
03:09.4,32.8,1,1,8,132.225,77.975,25.975,5.7,0.6,0.6,0.038,0.375,25.45,1.05,4090.08,44.06,0.385725,0.404507,0.386148,68.16799999999999,1224.2074999999998,3.44827586206828,5.72,9.7
03:09.5,32.8,1,1,8,132.625,79.7,25.95,5.725,0.6,0.6,0.038,0.375,25.46,1.06,4090.08,44.06,0.385725,0.404507,0.386148,68.16799999999999,1251.29,5.660377358491451,6.48,9.14
03:09.6,32.8,1,1,8,132.675,80.475,26.575,5.7,0.6,0.6,0.038,0.375,25.47,1.07,4095.51,36.68,0.385725,0.404507,0.386148,68.2585,1263.4574999999998,7.692307692306162,6.62,23.16
03:09.8,32.8,1,1,8,132.85,82.3,27.725,5.675,0.6,0.6,0.038,0.375,25.48,1.08,4095.51,36.68,0.385725,0.404507,0.386148,68.2585,1292.11,3.8216560509560114,6.08,24.62
03:09.9,32.8,1,1,8,132.6,84.35,27.875,5.7,0.6,0.6,0.038,0.375,25.49,1.09,4095.51,36.68,0.385725,0.404507,0.386148,68.2585,1324.2949999999998,5.042016806721686,4.22,28.26
03:10.0,32.8,1,1,8,132.45,85.025,28.275,5.7,0.6,0.6,0.038,0.375,25.5,1.1,4095.51,36.68,0.385725,0.404507,0.386148,68.2585,1334.8925,7.317073170732851,4.75,20.3
03:10.1,32.8,1,1,8,132.025,86.425,29.1,5.7,0.6,0.6,0.038,0.375,25.51,1.11,4070.38,36.74,0.385725,0.404507,0.386148,67.83966666666667,1356.8725,3.797468354430973,4.21,21.9
03:10.3,32.8,1,1,8,131.95,87.975,29.175,5.725,1.0,0.6,0.031,0.375,25.52,1.12,4070.38,36.74,0.385725,0.404507,0.386148,67.83966666666667,1381.2074999999998,4.761904761903814,3.87,31.74
03:10.3,32.8,1,1,8,132.2,88.5,29.325,5.7,1.0,0.6,0.031,0.375,25.53,1.13,4070.38,36.74,0.383405,0.399293,0.382787,67.83966666666667,1389.45,7.792207792209011,3.71,42.96
03:10.5,32.8,1,1,8,132.5,88.05,30.4,5.725,1.0,0.7,0.031,0.375,25.54,1.14,4070.38,36.74,0.383405,0.399293,0.382787,67.83966666666667,1382.385,3.749999999999254,3.58,49.14
03:10.6,32.8,1,1,8,132.425,88.35,30.45,5.7,1.0,0.7,0.031,0.375,25.55,1.15,4080.56,37.13,0.383405,0.399293,0.382787,68.00933333333333,1387.0949999999998,4.958677685951188,3.12,58.0
03:10.7,32.8,1,1,8,132.525,89.5,30.55,5.725,1.0,0.7,0.031,0.375,25.56,1.16,4080.56,37.13,0.383405,0.399293,0.382787,68.00933333333333,1405.15,7.499999999998508,2.7,57.16
03:10.9,32.8,1,1,8,137.35,89.8,31.725,5.7,1.0,0.7,0.031,0.375,25.57,1.17,4080.56,37.13,0.383405,0.399293,0.382787,68.00933333333333,1409.86,3.6363636363642047,2.5,52.76
03:10.9,32.8,1,1,8,140.65,89.625,32.425,5.725,1.0,0.7,0.031,0.375,25.58,1.18,4080.56,37.13,0.383405,0.399293,0.382787,68.00933333333333,1407.1125,7.317073170730251,2.6,47.86
03:11.0,32.8,1,1,8,144.15,88.325,34.0,5.7,0.6,0.7,0.038,0.375,25.59,1.19,4080.56,37.13,0.383405,0.399293,0.382787,68.00933333333333,1386.7025,7.500000000001172,2.72,44.82
03:11.1,32.8,1,1,8,150.95,82.7,37.125,5.675,0.6,0.7,0.038,0.375,25.6,1.2,4102.32,36.49,0.383405,0.399293,0.382787,68.372,1298.39,7.407407407408565,2.98,39.12
03:11.2,32.8,1,1,8,159.5,74.2,39.7,5.675,0.6,0.7,0.038,0.375,25.61,1.21,4102.32,36.49,0.383405,0.399293,0.382787,68.372,1164.94,5.084745762710853,3.22,35.32
03:11.3,32.8,1,1,8,162.05,71.5,41.1,5.675,0.6,0.7,0.038,0.375,25.62,1.22,4102.32,36.49,0.383405,0.399293,0.382787,68.372,1122.55,7.500000000001172,3.35,46.06
03:11.4,32.8,1,1,8,165.525,67.15,41.85,5.625,0.6,0.7,0.038,0.375,25.63,1.23,4102.32,36.49,0.383405,0.399293,0.382787,68.372,1054.255,7.692307692306162,3.36,48.7
03:11.5,32.8,1,1,8,166.45,63.625,42.875,5.65,0.6,0.7,0.038,0.375,25.64,1.24,4102.32,36.49,0.383405,0.399293,0.382787,68.372,998.9125,5.084745762712659,3.3,51.48
03:11.6,32.8,1,1,8,166.95,61.35,42.95,5.65,0.6,0.7,0.038,0.375,25.65,1.25,4105.09,36.41,0.383405,0.399293,0.382787,68.41816666666666,963.195,6.382978723402985,3.09,53.52
03:11.7,32.8,1,1,8,167.5,61.05,42.375,5.625,0.6,0.7,0.038,0.375,25.66,1.26,4105.09,36.41,0.383405,0.399293,0.382787,68.41816666666666,958.485,6.741573033708919,2.87,57.96
03:11.8,32.8,1,1,8,168.175,59.5,42.8,5.625,0.8,0.7,0.056,0.375,25.67,1.27,4105.09,36.41,0.383405,0.399293,0.382787,68.41816666666666,934.15,5.000000000000782,2.61,59.7
03:11.9,32.8,1,1,8,168.525,59.125,42.55,5.625,0.8,0.7,0.056,0.375,25.68,1.28,4105.09,36.41,0.383405,0.399293,0.382787,68.41816666666666,928.2625,7.594936708859248,2.39,61.6
03:12.0,32.8,1,1,8,169.25,57.975,42.725,5.65,0.8,0.7,0.056,0.375,25.69,1.29,4105.09,36.41,0.383405,0.399293,0.382787,68.41816666666666,910.2075,7.692307692308895,2.21,56.28
03:12.1,32.8,1,1,8,169.8,57.275,43.3,5.625,0.8,0.9,0.056,0.375,25.7,1.3,4140.23,36.66,0.383405,0.399293,0.382787,69.00383333333333,899.2175,4.999999999999005,2.08,50.02
03:12.1,32.8,1,1,8,170.125,57.05,43.025,5.575,0.8,0.9,0.056,0.375,25.71,1.31,4140.23,36.66,0.383405,0.399293,0.382787,69.00383333333333,895.685,10.000000000001563,2.0,41.88
03:12.3,32.8,1,1,8,170.675,56.825,42.65,5.65,0.8,0.9,0.056,0.375,25.72,1.32,4140.23,36.66,0.383405,0.399293,0.382787,69.00383333333333,892.1525,3.870967741934714,1.91,38.36
03:12.4,32.8,1,1,8,170.7,56.4,42.975,5.6,0.8,0.9,0.056,0.375,25.73,1.33,4140.23,36.66,0.383405,0.399293,0.382787,69.00383333333333,885.4799999999999,5.2173913043486415,1.86,34.52
03:12.5,32.8,1,1,8,170.7,56.175,42.975,5.575,0.8,0.9,0.056,0.375,25.74,1.34,4140.23,36.66,0.383405,0.399293,0.382787,69.00383333333333,881.9474999999999,13.043478260866973,1.81,28.74
03:12.5,32.8,1,1,8,171.025,55.375,43.275,5.6,0.8,0.9,0.069,0.375,25.75,1.35,4140.23,36.66,0.383405,0.399293,0.382787,69.00383333333333,869.3874999999999,7.228915662651732,2.04,24.62
03:12.6,32.8,1,1,8,171.25,55.075,43.375,5.625,0.7,0.9,0.069,0.375,25.76,1.36,4150.99,43.98,0.383405,0.399293,0.382787,69.18316666666666,864.6775,7.894736842106497,2.05,27.76
03:12.7,32.8,1,1,8,172.0,54.0,43.575,5.6,0.7,0.9,0.069,0.375,25.77,1.37,4150.99,43.98,0.383405,0.399293,0.382787,69.18316666666666,847.8,4.838709677418392,1.96,31.66
03:12.8,32.8,1,1,8,172.3,53.8,43.05,5.625,0.7,0.7,0.069,0.375,25.78,1.38,4150.99,43.98,0.383405,0.399293,0.382787,69.18316666666666,844.66,7.692307692308895,1.88,32.32
03:12.9,32.8,1,1,8,172.4,53.425,43.225,5.6,0.7,0.7,0.069,0.375,25.79,1.39,4150.99,43.98,0.383405,0.399293,0.382787,69.18316666666666,838.7724999999999,7.594936708859248,1.76,32.32
03:13.0,32.8,1,1,8,172.75,52.675,43.525,5.6,0.7,0.7,0.069,0.375,25.8,1.4,4150.99,43.98,0.383405,0.399293,0.382787,69.18316666666666,826.9975,5.084745762712659,1.66,32.18
03:13.1,32.8,1,1,8,173.125,52.45,43.15,5.6,0.7,0.7,0.069,0.375,25.81,1.41,4159.77,36.65,0.383405,0.399293,0.382787,69.32950000000001,823.465,7.594936708859248,1.55,31.76
03:13.2,32.8,1,1,8,174.3,50.625,44.275,5.575,0.7,0.7,0.069,0.375,25.82,1.42,4159.77,36.65,0.383405,0.399293,0.382787,69.32950000000001,794.8125,5.084745762712659,1.51,27.36
03:13.3,32.8,1,1,8,174.6,49.875,44.65,5.6,0.7,0.7,0.069,0.375,25.83,1.43,4159.77,36.65,0.383405,0.399293,0.382787,69.32950000000001,783.0374999999999,7.058823529410359,1.48,23.06
03:13.4,32.8,1,1,8,175.0,49.275,45.525,5.575,0.7,0.7,0.088,0.375,25.84,1.44,4159.77,36.65,0.383405,0.399293,0.382787,69.32950000000001,773.6175,7.792207792209011,1.49,20.24
03:13.5,32.8,1,1,8,175.075,48.4,46.175,5.625,1.4,0.7,0.088,0.375,25.85,1.45,4159.77,36.65,0.383405,0.399293,0.382787,69.32950000000001,759.88,5.660377358491451,1.53,18.34
03:13.6,32.8,1,1,8,175.525,47.575,45.9,5.575,1.4,0.7,0.088,0.375,25.86,1.46,4159.77,36.65,0.383405,0.399293,0.382787,69.32950000000001,746.9275,7.594936708859248,1.62,16.22
03:13.7,32.8,1,1,8,175.85,46.275,45.45,5.625,1.4,0.7,0.088,0.375,25.87,1.47,4198.55,36.65,0.383405,0.399293,0.382787,69.97583333333334,726.5174999999999,6.3829787234052535,1.67,14.6
03:13.8,32.8,1,1,8,176.55,45.45,45.0,5.575,1.4,0.7,0.088,0.375,25.88,1.48,4198.55,36.65,0.383405,0.399293,0.382787,69.97583333333334,713.565,5.999999999998806,2.31,19.48
03:13.8,32.8,1,1,8,176.975,45.225,45.65,5.6,1.4,0.7,0.088,0.375,25.89,1.49,4198.55,36.65,0.383405,0.399293,0.382787,69.97583333333334,710.0325,7.594936708861947,2.25,23.72
03:13.9,32.8,1,1,8,177.225,44.725,45.525,5.6,1.4,0.7,0.088,0.375,25.9,1.5,4198.55,36.65,0.383405,0.399293,0.382787,69.97583333333334,702.1825,6.7415730337065245,2.16,26.7
03:14.0,32.8,1,1,8,177.45,43.725,45.825,5.575,1.4,0.7,0.088,0.375,25.91,1.51,4198.55,36.65,0.383405,0.399293,0.382787,69.97583333333334,686.4825,7.594936708861947,2.02,29.8
03:14.1,32.8,1,1,8,177.525,43.45,46.55,5.575,1.4,0.7,0.088,0.375,25.92,1.52,4193.28,36.75,0.383405,0.399293,0.382787,69.88799999999999,682.165,6.593406593407624,1.84,28.86
03:14.2,32.8,1,1,8,177.775,42.8,46.5,5.575,-0.5,0.7,0.125,0.375,25.93,1.53,4193.28,36.75,0.383405,0.399293,0.382787,69.88799999999999,671.9599999999999,4.999999999999005,1.72,30.46
03:14.3,32.8,1,1,8,177.9,42.725,46.45,5.6,-0.5,0.7,0.125,0.375,25.94,1.54,4193.28,36.75,0.383405,0.399293,0.382787,69.88799999999999,670.7825,7.692307692308895,1.6,30.42
03:14.3,32.8,1,1,8,177.925,42.7,46.6,5.575,-0.5,0.7,0.125,0.375,25.95,1.55,4193.28,36.75,0.383405,0.399293,0.382787,69.88799999999999,670.39,14.999999999997016,1.57,29.5
03:14.4,32.8,1,1,8,177.875,42.8,47.25,5.6,-0.5,1.1,0.125,0.375,25.96,1.56,4193.28,36.75,0.383405,0.399293,0.382787,69.88799999999999,671.9599999999999,5.128205128,1.53,28.14
03:14.6,32.8,1,1,8,177.65,43.125,46.825,5.55,-0.5,1.1,0.125,0.375,25.97,1.57,4193.28,36.75,0.383405,0.399293,0.382787,69.88799999999999,677.0625,5.504587155962208,1.5,25.24
03:14.6,32.8,1,1,8,177.65,43.225,47.025,5.575,-0.5,1.1,0.125,0.375,25.98,1.58,4229.01,36.89,0.383405,0.399293,0.382787,70.4835,678.6324999999999,8.219178082193066,1.49,21.32
03:14.7,32.8,1,1,8,177.825,43.8,47.2,5.575,-0.5,1.1,0.125,0.375,25.99,1.59,4229.01,36.89,0.383405,0.399293,0.382787,70.4835,687.66,4.999999999999005,1.47,19.3
03:14.8,32.8,1,1,8,178.05,43.725,46.525,5.6,-0.5,1.1,0.125,0.375,26.0,1.6,4229.01,36.89,0.383405,0.399293,0.382787,70.4835,686.4825,7.894736842106497,1.46,18.18
03:14.9,32.8,1,1,8,178.025,43.75,46.6,5.6,-0.5,1.1,0.125,0.375,26.01,1.61,4229.01,36.89,0.383405,0.399293,0.382787,70.4835,686.875,6.741573033708919,1.45,18.48
03:15.0,32.8,1,1,8,177.2,43.925,46.15,5.6,0.4,1.1,0.138,0.375,26.02,1.62,4229.01,36.89,0.383405,0.399293,0.382787,70.4835,689.6225,5.084745762710853,1.43,19.6
03:15.1,32.8,1,1,8,176.1,43.875,46.15,5.625,0.4,1.1,0.138,0.375,26.03,1.63,4206.55,36.63,0.383405,0.399293,0.382787,70.10916666666667,688.8375,15.38461538461779,1.42,19.36
03:15.2,32.8,1,1,8,173.075,43.875,45.875,5.6,0.4,1.1,0.138,0.375,26.04,1.64,4206.55,36.63,0.383405,0.399293,0.382787,70.10916666666667,688.8375,6.451612903224523,1.43,18.16
03:15.2,32.8,1,1,8,169.775,44.0,45.875,5.575,0.4,-0.5,0.138,0.375,26.05,1.65,4206.55,36.63,0.383405,0.399293,0.382787,70.10916666666667,690.8,7.594936708861947,1.44,16.66
03:15.4,32.8,1,1,8,166.85,44.875,44.8,5.625,0.4,-0.5,0.138,0.375,26.06,1.66,4206.55,36.63,0.385452,0.401866,0.38787,70.10916666666667,704.5375,4.838709677418392,1.44,15.38
03:15.4,32.8,1,1,8,165.2,44.9,44.525,5.6,0.4,-0.5,0.138,0.375,26.07,1.67,4206.55,36.63,0.385452,0.401866,0.38787,70.10916666666667,704.93,7.407407407408565,1.45,14.22
03:15.6,32.8,1,1,8,158.675,44.65,46.2,5.6,0.4,-0.5,0.138,0.375,26.08,1.68,4159.24,36.39,0.385452,0.401866,0.38787,69.32066666666667,701.005,4.195804195803361,1.44,13.86
03:15.7,32.8,1,1,8,156.8,44.6,45.475,5.65,0.4,-0.5,0.138,0.375,26.09,1.69,4159.24,36.39,0.385452,0.401866,0.38787,69.32066666666667,700.22,7.228915662651732,1.44,13.18
03:15.8,32.8,1,1,8,153.95,44.75,45.175,5.65,0.4,-0.5,0.15,0.375,26.1,1.7,4159.24,36.39,0.385452,0.401866,0.38787,69.32066666666667,702.5749999999999,7.594936708861947,1.42,12.7
03:15.8,32.8,1,1,8,151.9,44.9,45.4,5.625,0.5,-0.5,0.15,0.375,26.11,1.71,4159.24,36.39,0.385452,0.401866,0.38787,69.32066666666667,704.93,7.692307692306162,1.42,12.48
03:15.9,32.8,1,1,8,150.975,45.625,45.3,5.65,0.5,-0.5,0.15,0.375,26.12,1.72,4159.24,36.39,0.385452,0.401866,0.38787,69.32066666666667,716.3125,7.594936708861947,1.41,12.6
03:16.0,32.8,1,1,8,149.475,46.55,44.525,5.625,0.5,0.6,0.15,0.375,26.13,1.73,4159.24,36.39,0.385452,0.401866,0.38787,69.32066666666667,730.8349999999999,5.084745762710853,1.39,12.84
03:16.1,32.8,1,1,8,148.85,46.875,44.45,5.65,0.5,0.6,0.15,0.375,26.14,1.74,4239.11,44.05,0.385452,0.401866,0.38787,70.65183333333333,735.9375,15.38461538461779,1.39,11.98
03:16.2,32.8,1,1,8,147.8,47.95,44.25,5.65,0.5,0.6,0.15,0.375,26.15,1.75,4239.11,44.05,0.385452,0.401866,0.38787,70.65183333333333,752.815,5.042016806721686,1.38,11.86
03:16.3,32.8,1,1,8,146.9,48.675,44.1,5.65,0.5,0.6,0.15,0.375,26.16,1.76,4239.11,44.05,0.385452,0.401866,0.38787,70.65183333333333,764.1974999999999,5.000000000000782,1.38,11.02
03:16.4,32.8,1,1,8,146.6,49.325,44.175,5.65,0.5,0.6,0.15,0.375,26.17,1.77,4239.11,44.05,0.385452,0.401866,0.38787,70.65183333333333,774.4025,7.692307692308895,1.38,10.94
03:16.5,32.8,1,1,8,145.7,50.15,43.975,5.65,0.5,0.6,0.15,0.375,26.18,1.78,4239.11,44.05,0.385452,0.401866,0.38787,70.65183333333333,787.3549999999999,5.084745762710853,1.44,11.06
03:16.5,32.8,1,1,8,145.7,50.5,44.3,5.65,0.5,0.6,0.156,0.375,26.19,1.79,4239.11,44.05,0.385452,0.401866,0.38787,70.65183333333333,792.8499999999999,15.38461538461779,1.56,11.76
03:16.7,32.8,1,1,8,145.275,50.75,44.35,5.675,1.4,0.6,0.156,0.375,26.2,1.8,4194.85,44.0,0.385452,0.401866,0.38787,69.91416666666667,796.775,5.084745762710853,1.92,9.1
03:16.8,32.8,1,1,8,145.05,51.625,43.675,5.7,1.4,0.0,0.156,0.375,26.21,1.81,4194.85,44.0,0.385452,0.401866,0.38787,69.91416666666667,810.5124999999999,3.9473684210532487,2.51,13.14
03:16.9,32.8,1,1,8,144.925,52.375,41.775,5.675,1.4,0.0,0.156,0.375,26.22,1.82,4194.85,44.0,0.385452,0.401866,0.38787,69.91416666666667,822.2874999999999,12.76595744680597,3.48,11.44
03:17.0,32.8,1,1,8,143.55,56.275,39.25,5.725,1.4,0.0,0.156,0.375,26.23,1.83,4194.85,44.0,0.385452,0.401866,0.38787,69.91416666666667,883.5174999999999,4.580152671756441,4.61,9.88
03:17.1,32.8,1,1,8,142.85,57.475,37.85,5.725,1.4,0.0,0.156,0.375,26.24,1.84,4197.37,44.02,0.385452,0.401866,0.38787,69.95616666666666,902.3575,4.838709677418392,5.63,3.2
03:17.2,32.8,1,1,8,140.525,60.375,34.0,5.8,1.4,0.0,0.156,0.375,26.25,1.85,4197.37,44.02,0.385452,0.401866,0.38787,69.95616666666666,947.8875,6.741573033708919,6.52,7.68
03:17.3,32.8,1,1,8,139.225,61.05,32.85,5.85,1.4,0.0,0.156,0.375,26.26,1.86,4197.37,44.02,0.385452,0.401866,0.38787,69.95616666666666,958.485,6.818181818182884,6.77,4.18
03:17.4,32.8,1,1,8,138.05,62.575,32.4,5.975,0.4,0.0,0.144,0.375,26.27,1.87,4197.37,44.02,0.385452,0.401866,0.38787,69.95616666666666,982.4275,4.761904761903814,6.98,2.9
03:17.6,32.8,1,1,8,136.15,65.575,31.525,6.275,0.4,0.0,0.144,0.375,26.28,1.88,4167.33,36.64,0.385452,0.401866,0.38787,69.4555,1029.5275,3.846153846154448,7.1,2.88
03:17.6,32.8,1,1,8,135.425,66.85,31.1,6.525,0.4,0.6,0.144,0.375,26.29,1.89,4167.33,36.64,0.385452,0.401866,0.38787,69.4555,1049.5449999999998,7.692307692306162,7.2,3.72
03:17.8,32.8,1,1,8,134.225,69.5,29.4,6.875,0.4,0.6,0.144,0.375,26.3,1.9,4167.33,36.64,0.385452,0.401866,0.38787,69.4555,1091.15,5.084745762712659,7.31,3.16
03:17.9,32.8,1,1,8,132.175,74.825,27.475,7.75,0.4,0.6,0.144,0.375,26.31,1.91,4167.33,36.64,0.385452,0.401866,0.38787,69.4555,1174.7525,3.8216560509546538,7.36,2.82
03:18.0,32.8,1,1,8,129.45,81.375,25.75,8.6,0.4,0.6,0.144,0.375,26.32,1.92,4167.33,36.64,0.385452,0.401866,0.38787,69.4555,1277.5875,5.084745762712659,7.39,1.08
03:18.2,32.8,1,1,8,126.725,88.225,23.0,10.1,0.6,0.6,0.131,0.375,26.33,1.93,4189.02,36.7,0.385452,0.401866,0.38787,69.81700000000001,1385.1325,3.7735849056596265,7.42,2.22
03:18.4,32.8,1,1,8,123.625,98.225,17.775,12.55,0.6,0.6,0.131,7.594,26.34,1.94,4189.02,36.7,0.385452,0.401866,0.38787,69.81700000000001,1542.1325,2.469135802469522,7.47,3.24
03:18.7,32.8,1,1,8,120.225,105.05,15.825,13.45,0.6,0.6,0.131,7.594,26.35,1.95,4144.49,36.45,0.385452,0.401866,0.38787,69.07483333333333,1649.285,2.7649769585257777,7.79,12.78
03:18.9,32.8,1,1,8,119.025,109.375,14.325,13.875,0.6,0.6,0.131,7.594,26.36,1.96,4144.49,36.45,0.385452,0.401866,0.38787,69.07483333333333,1717.1875,2.5423728813554267,7.94,14.78
03:19.3,32.8,1,1,8,118.675,109.65,13.225,14.075,0.8,0.6,0.112,26.644,26.37,1.97,4198.22,36.73,0.385452,0.401866,0.38787,69.97033333333334,1721.505,1.5151515151517518,8.12,17.62
03:19.6,32.8,1,1,8,129.425,109.5,13.525,14.05,0.8,0.6,0.112,26.644,26.38,1.98,4223.39,36.78,0.385452,0.401866,0.38787,70.38983333333334,1719.15,2.181818181817748,8.2,20.02
03:19.8,32.8,1,1,8,135.1,102.825,14.85,13.975,0.4,0.6,0.088,26.644,26.39,1.99,4223.39,36.78,0.385452,0.401866,0.38787,70.38983333333334,1614.3525,2.500000000000391,8.44,22.74
03:20.1,32.8,1,1,8,139.75,97.625,15.2,13.9,0.4,0.6,0.088,14.531,26.4,2.0,4199.8,29.47,0.385452,0.401866,0.38787,69.99666666666667,1532.7125,2.173913043477828,8.7,24.48
03:20.3,32.8,1,1,8,141.75,94.5,15.45,13.85,0.4,0.6,0.088,14.531,26.41,2.01,4199.8,29.47,0.385452,0.401866,0.38787,69.99666666666667,1483.65,2.985074626866138,8.97,29.66
03:20.5,32.8,1,1,8,143.65,93.325,15.6,13.85,0.4,0.6,0.088,14.531,26.42,2.02,4199.8,29.47,0.508515,0.440049,0.385651,69.99666666666667,1465.2025,3.141361256544993,9.29,32.74
03:20.7,32.8,1,1,8,145.275,90.825,16.3,13.8,0.7,0.6,0.075,14.531,26.43,2.03,4273.35,36.89,0.508515,0.440049,0.385651,71.22250000000001,1425.9525,2.6905829596407203,9.64,35.08
03:20.9,32.8,1,1,8,146.775,89.55,17.175,13.65,0.7,0.8,0.075,18.863,26.44,2.04,4273.35,36.89,0.508515,0.440049,0.385651,71.22250000000001,1405.935,2.439024390244284,9.8,36.32
