datetime,air_temperature,sonic_status,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs,fs_sqrt,air_temperature_outlier,number_of_rods_outlier,sonic_pressure_outlier,rotation_pressure_outlier,pullup_pressure_outlier,pulldown_pressure_outlier,inclination_x_outlier,inclination_y_outlier,flushing_pressure_outlier,flushing_debit_outlier,depth_raw_outlier,sonic_speed_outlier,rotation_speed_outlier,G_force_z_outlier,G_force_x_outlier,G_force_y_outlier,sonic_frequency_outlier,torque_outlier,penetration_speed_outlier,qc_outlier,fs_outlier,fs_sqrt_outlier,pull_diff,torque_per_rotation,g_total,energy_input,mechanical_stress,torque_to_penetration
50:02.7,21.6,1,1,2,150.125,40.2,38.4,5.05,0.0,0.0,0.0,0.337,3.58,0.53,8592.0,44.83,0.458326,0.485068,0.489313,143.2,631.14,2.542372881355991,10.1,26.24,5.122499389946279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.35,14.078518534942706,0.827514893442408,1289874.0,25371.828,248.24830235566196
50:03.0,21.6,1,1,2,149.475,40.375,37.725,5.05,0.9,0.0,0.0,0.337,3.59,0.54,8592.0,44.83,0.458326,0.485068,0.489313,143.2,633.8874999999999,2.2556390977443126,10.02,28.18,5.308483775994799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.675000000000004,14.139805618117206,0.827514893442408,1284289.2,25593.207812499997,281.02333374632803
50:03.2,21.6,1,1,2,150.075,40.55,37.7,5.075,0.9,0.9,0.0,0.337,3.6,0.55,8592.0,44.83,0.458326,0.485068,0.489313,143.2,636.6349999999999,3.061224489795989,10.01,29.82,5.460769176590419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.625,14.201092701291707,0.827514893442408,1289444.4,25815.549249999993,207.96736539732248
50:03.4,21.6,1,1,2,150.9,40.65,37.225,5.075,0.9,0.9,0.0,0.337,3.61,0.56,8592.25,36.65,0.458326,0.485068,0.489313,143.20416666666668,638.2049999999999,2.999999999999936,9.85,32.3,5.683308895353129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.15,17.413505664024402,0.827514893442408,1296570.5250000001,25943.033249999997,212.73492908836147
50:03.6,21.6,1,1,2,151.075,40.875,37.625,5.075,0.8,0.9,0.0,0.337,3.62,0.57,8592.25,36.65,0.458326,0.485068,0.489313,143.20416666666668,641.7375,2.4291497975709064,9.81,37.56,6.128621378417825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.55,17.509890381721956,0.827514893442408,1298074.16875,26231.020312499997,264.181828745141
50:03.8,21.6,1,1,2,151.35,40.975,38.125,5.05,0.8,1.1,0.0,0.337,3.63,0.58,8581.88,44.01,0.458326,0.485068,0.489313,143.03133333333332,643.3075,3.061224489795853,9.79,38.66,6.217716622683925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.075,14.617302553571859,0.827514893442408,1298867.538,26359.5248125,210.14704801863547
50:04.0,21.6,1,1,2,150.225,40.825,37.025,5.05,0.8,1.1,0.0,0.337,3.64,0.59,8581.88,44.01,0.458326,0.485068,0.489313,143.03133333333332,640.9525,3.061224489795989,9.76,40.7,6.3796551630946325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.974999999999998,14.563791989007226,0.827514893442408,1289212.9229999997,26166.8858125,209.37774826993072
50:04.2,21.6,1,1,2,150.6,41.25,36.175,5.075,0.8,1.1,0.0,0.337,3.65,0.6,8540.87,44.09,0.458326,0.485068,0.489313,142.34783333333334,647.625,2.7777777777777186,9.53,39.8,6.308724118235001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.099999999999998,14.688704588598217,0.827514893442408,1286255.022,26714.53125,233.14491606783517
50:04.4,21.6,1,1,2,151.35,41.575,37.175,5.075,0.8,1.1,0.0,0.337,3.66,0.61,8540.87,44.09,0.458326,0.485068,0.489313,142.34783333333334,652.7275,3.680981595092109,9.65,42.84,6.545227268781429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.099999999999994,14.80443377626596,0.827514893442408,1292660.6745,27137.1458125,177.32425599357305
50:04.6,21.6,1,1,2,151.675,42.05,36.45,5.1,-0.3,1.1,0.0,0.337,3.67,0.62,8540.87,44.09,0.458326,0.485068,0.489313,142.34783333333334,660.185,3.389830508474504,9.66,48.52,6.9656299069072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.35,14.973576435164969,0.827514893442408,1295436.4572500002,27760.779249999996,194.75451754742144
50:04.8,21.6,1,1,2,152.425,43.075,36.2,5.1,-0.3,0.7,0.0,0.337,3.68,0.63,8558.02,43.95,0.458326,0.485068,0.489313,142.63366666666667,676.2775,2.884615384615451,9.77,46.66,6.830812543175226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,15.387428546361125,0.827514893442408,1304456.1985000002,29130.653312500002,234.44278539316232
50:04.9,21.6,1,1,2,153.05,43.35,36.45,5.1,-0.3,0.7,0.0,0.337,3.69,0.64,8558.02,43.95,0.458326,0.485068,0.489313,142.63366666666667,680.595,4.999999999999893,9.92,43.4,6.587867636800241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.35,15.48566517666291,0.827514893442408,1309804.9610000001,29503.793250000002,136.11897277620835
50:05.1,21.6,1,1,2,153.225,43.375,35.475,5.125,-0.3,0.7,0.0,0.337,3.7,0.65,8558.02,43.95,0.458326,0.485068,0.489313,142.63366666666667,680.9875,3.015075376884492,10.07,45.38,6.736467917239716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.35,15.494595779417615,0.827514893442408,1311302.6145,29537.832812499997,225.86077925616962
50:05.3,21.6,1,1,2,153.325,43.925,35.275,5.2,1.0,0.7,0.0,0.337,3.71,0.66,8596.38,44.03,0.458326,0.485068,0.489313,143.273,689.6225,2.4489795918366823,10.24,46.64,6.829348431585549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.075,15.662559262717254,0.827514893442408,1318039.9634999998,30291.668312499994,281.59573918174584
50:05.5,21.6,1,1,2,153.3,44.05,35.325,5.2,1.0,-0.2,0.0,0.337,3.72,0.67,8596.38,44.03,0.458326,0.485068,0.489313,143.273,691.5849999999999,5.128205128205247,10.51,48.22,6.944062211702888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.125000000000004,15.707131144512124,0.827514893442408,1317825.054,30464.319249999993,134.85904870248237
50:05.6,21.6,1,1,2,154.575,45.0,33.975,5.2,1.0,-0.2,0.0,0.337,3.73,0.68,8596.38,44.03,0.458326,0.485068,0.489313,143.273,706.5,3.7974683544302974,10.8,48.4,6.957010852370434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.775000000000002,16.045877446153135,0.827514893442408,1328785.4384999997,31792.5,186.04495100816692
50:05.8,21.6,1,1,2,155.15,45.125,33.85,5.225,1.0,-0.2,0.0,0.319,3.74,0.69,8549.23,43.98,0.458326,0.485068,0.489313,142.48716666666667,708.4625,3.592814371257568,11.19,46.96,6.8527366796047255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.625,16.108742244003135,0.827514893442408,1326413.0345,31969.3703125,197.1886742824811
50:06.0,21.6,1,1,2,154.05,45.575,34.975,5.225,1.0,-0.2,0.0,0.319,3.75,0.7,8549.23,43.98,0.458326,0.485068,0.489313,142.48716666666667,715.5275,2.843601895734537,11.62,46.34,6.807348970047004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.75,16.26938344089624,0.827514893442408,1317008.8815000001,32610.165812500003,251.62708234448138
50:06.2,21.6,1,1,2,153.5,45.7,34.95,5.2,-0.6,-0.2,0.0,0.319,3.76,0.71,8549.23,43.98,0.458326,0.485068,0.489313,142.48716666666667,717.49,3.63636363636356,11.82,45.86,6.772001181334805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.750000000000004,16.31400599558877,0.827514893442408,1312306.805,32789.293000000005,197.30969573983782
50:06.3,21.6,1,1,2,152.575,45.6,34.475,5.25,-0.6,-0.4,0.0,0.319,3.77,0.72,8540.44,43.91,0.458326,0.485068,0.489313,142.34066666666666,715.92,5.084745762711982,11.95,45.62,6.754257916307313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.225,16.30425833968895,0.827514893442408,1303057.633,32645.951999999997,140.7975723098075
50:06.5,21.6,1,1,2,152.75,45.85,35.05,5.25,-0.6,-0.4,0.0,0.319,3.78,0.73,8540.44,43.91,0.453927,0.478912,0.513844,142.34066666666666,719.845,3.030303030302965,12.15,44.3,6.655824516917495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.799999999999997,16.393645720937243,0.8363265399405905,1304552.21,33004.89325,237.5487716089105
50:06.7,21.6,1,1,2,153.175,45.2,34.95,5.275,-0.6,-0.4,0.0,0.319,3.79,0.74,8540.44,43.91,0.453927,0.478912,0.513844,142.34066666666666,709.64,3.045685279187888,12.53,43.3,6.58027355054484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.675000000000004,16.161238529691676,0.8363265399405905,1308181.897,32075.728000000003,232.99839016552312
50:06.8,21.6,1,1,2,152.925,45.575,34.65,5.275,0.7,-0.4,0.0,0.319,3.8,0.75,8560.13,44.0,0.453927,0.478912,0.513844,142.6688333333333,715.5275,3.7974683544302974,12.89,41.3,6.4265076052238514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.375,16.261988266772995,0.8363265399405905,1309057.88025,32610.165812500003,188.42219204882684
50:07.0,21.6,1,1,2,152.775,45.375,34.975,5.275,0.7,0.6,0.0,0.319,3.81,0.76,8560.13,44.0,0.453927,0.478912,0.513844,142.6688333333333,712.3874999999999,3.015075376884492,13.26,44.16,6.64529909033446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.700000000000003,16.19062463203126,0.8363265399405905,1307773.86075,32324.582812499997,236.2751091354166
50:07.2,21.6,1,1,2,153.25,45.275,35.25,5.25,0.7,0.6,0.0,0.319,3.82,0.77,8560.13,44.0,0.453927,0.478912,0.513844,142.6688333333333,710.8175,4.958677685950308,13.62,44.08,6.6392770690791325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,16.15494281466039,0.8363265399405905,1311839.9224999999,32182.2623125,143.34816692478938
50:07.3,21.6,1,1,2,153.7,44.575,35.2,5.275,0.7,0.6,0.0,0.319,3.83,0.78,8617.36,43.97,0.453927,0.478912,0.513844,143.62266666666667,699.8275,3.658536585365938,13.93,43.8,6.618156843109719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.925000000000004,15.916021925949014,0.8363265399405905,1324488.232,31194.8108125,191.2861310484531
50:07.6,21.6,1,1,2,153.575,44.85,34.575,5.3,0.7,0.6,0.0,0.319,3.84,0.79,8617.36,43.97,0.453927,0.478912,0.513844,143.62266666666667,704.145,2.479338842975154,14.07,43.42,6.589385403814228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.275000000000002,16.01421387277203,0.8363265399405905,1323411.062,31580.90325,284.0050354513084
50:07.7,21.6,1,1,2,152.925,45.225,34.45,5.3,0.9,0.6,0.0,0.319,3.85,0.8,8617.36,43.97,0.453927,0.478912,0.513844,143.62266666666667,710.0325,4.918032787,14.1,44.14,6.643794096749236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.150000000000002,16.148111982076145,0.8363265399405905,1317809.7780000002,32111.219812500003,144.37324564073802
50:07.8,21.6,1,1,2,153.2,45.525,34.425,5.3,0.9,-0.1,0.0,0.319,3.86,0.81,8514.6,44.11,0.453927,0.478912,0.513844,141.91,714.7425,3.726708074534082,14.26,44.76,6.690291473471092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.124999999999996,16.20363826334985,0.8363265399405905,1304436.72,32538.6523125,191.7891860365725
50:08.0,21.6,1,1,2,153.75,45.775,34.35,5.375,0.9,-0.1,0.0,0.319,3.87,0.82,8514.6,44.11,0.453927,0.478912,0.513844,141.91,718.6674999999999,3.03030303,14.41,46.36,6.80881781221968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.975,16.292620351561542,0.8363265399405905,1309119.75,32897.004812499996,237.16019676085105
50:08.2,21.6,1,1,2,153.6,46.125,34.225,5.35,0.9,-0.1,0.0,0.337,3.88,0.83,8569.33,44.11,0.453927,0.478912,0.513844,142.82216666666667,724.1625,3.821656050955332,14.47,47.6,6.899275324264136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.875,16.417195275057917,0.8363265399405905,1316249.088,33401.9953125,189.48913791701298
50:08.4,21.6,1,1,2,153.65,46.2,33.95,5.35,0.9,-0.1,0.0,0.337,3.89,0.84,8569.33,44.06,0.453927,0.478912,0.513844,142.82216666666667,725.34,3.703703703703789,14.51,49.8,7.05691150575094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,16.46255069308782,0.8363265399405905,1316677.5545,33510.708000000006,195.84174712272377
50:08.5,21.6,1,1,2,153.325,46.35,33.6,5.375,0.6,-0.1,0.0,0.337,3.9,0.85,8569.33,44.06,0.453927,0.478912,0.513844,142.82216666666667,727.6949999999999,3.821656050955332,14.59,49.4,7.028513356322232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.225,16.51600053300044,0.8363265399405905,1313892.52225,33728.66325,190.41347517514473
50:08.8,21.6,1,1,2,154.25,46.95,33.275,5.375,0.6,0.0,0.0,0.337,3.91,0.86,8534.04,44.0,0.453927,0.478912,0.513844,142.234,737.115,2.4291497975709064,14.7,54.58,7.387827826905551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,16.75261325562243,0.8363265399405905,1316375.6700000002,34607.549250000004,303.4455500815748
50:08.9,21.6,1,1,2,154.3,47.1,32.525,5.35,0.6,0.0,0.0,0.319,3.92,0.87,8534.04,44.0,0.453927,0.478912,0.513844,142.234,739.47,4.999999999999893,14.89,56.5,7.516648189186454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.174999999999997,16.80613598167873,0.8363265399405905,1316802.3720000002,34829.037000000004,147.89397042120908
50:09.1,21.6,1,1,2,153.575,47.375,32.3,5.375,0.6,0.0,0.0,0.319,3.93,0.88,8534.04,44.0,0.453927,0.478912,0.513844,142.234,743.7875,3.3898305084746547,14.88,53.06,7.284229540589726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.924999999999997,16.904260979448615,0.8363265399405905,1310615.193,35236.9328125,219.41724777190683
50:09.3,21.6,1,1,2,154.075,47.8,32.5,5.35,0.7,0.0,0.0,0.319,3.94,0.89,8522.34,44.12,0.453927,0.478912,0.513844,142.03900000000002,750.4599999999999,2.999999999999936,14.86,57.7,7.5960516059331775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,17.009519106765207,0.8363265399405905,1313079.5355,35871.988,250.15324994892197
50:09.4,21.6,1,1,2,155.525,48.675,31.8,5.35,0.7,-0.1,0.0,0.319,3.95,0.9,8522.34,44.12,0.453927,0.478912,0.513844,142.03900000000002,764.1974999999999,3.4883720930233366,14.84,55.32,7.437741592714821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.450000000000003,17.320885826815825,0.8363265399405905,1325436.9285000002,37197.313312499995,219.06988719996056
50:09.6,21.6,1,1,2,155.55,48.725,31.7,5.375,0.7,-0.1,0.0,0.319,3.96,0.91,8522.34,44.12,0.453927,0.478912,0.513844,142.03900000000002,764.9825,3.8709677419354014,14.85,56.12,7.491328320131217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.325,17.338678210818717,0.8363265399405905,1325649.9870000002,37273.7723125,197.62042811472693
50:09.8,21.6,1,1,2,154.8,48.925,32.225,5.375,0.7,-0.1,0.0,0.337,3.97,0.92,8556.29,43.97,0.453927,0.478912,0.513844,142.60483333333335,768.1225,2.542372881355991,15.03,55.4,7.443117626371358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85,17.469239993876734,0.8363265399405905,1324513.6920000003,37580.3933125,302.1280644962876
50:10.0,21.6,1,1,2,154.325,48.55,32.55,5.35,0.7,-0.1,0.0,0.337,3.98,0.93,8556.29,43.97,0.453927,0.478912,0.513844,142.60483333333335,762.2349999999999,3.896103896103813,13.8,53.6,7.321202087089251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.199999999999996,17.33534188457262,0.8363265399405905,1320449.45425,37006.509249999996,195.64026645233574
50:10.1,21.6,1,1,2,154.5,48.45,32.25,5.4,0.0,-0.1,0.0,0.337,3.99,0.94,8556.29,43.97,0.453927,0.478912,0.513844,142.60483333333335,760.665,3.773584905660465,14.66,44.66,6.6828137786414485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85,17.299635722091523,0.8363265399405905,1321946.8050000002,36854.21925,201.57617158230983
50:10.4,21.6,1,1,2,153.75,48.925,31.6,5.325,0.0,0.6,0.0,0.337,4.0,0.95,8610.8,44.08,0.453927,0.478912,0.513844,143.51333333333332,768.1225,2.7272727272726693,15.06,42.82,6.543699259593154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.275000000000002,17.425646156405488,0.8363265399405905,1323910.5,37580.3933125,281.6448133969077
50:10.6,21.6,1,1,2,154.525,49.075,31.7,5.4,0.0,0.6,0.0,1.031,4.01,0.96,8610.8,44.08,0.453927,0.478912,0.513844,143.51333333333332,770.4775,2.4999999999999467,15.26,51.82,7.198610977126073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.299999999999997,17.479071745030133,0.8363265399405905,1330583.8699999999,37811.1833125,308.19087672365583
50:10.7,21.6,1,1,2,154.775,49.15,31.775,5.425,0.0,0.6,0.0,1.031,4.02,0.97,8610.8,44.08,0.453927,0.478912,0.513844,143.51333333333332,771.655,7.5,15.4,45.64,6.755738301621815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.349999999999998,17.505784539342457,0.8363265399405905,1332736.5699999998,37926.84325,102.88731961502404
50:10.9,21.6,1,1,2,155.25,49.55,32.075,5.375,-0.7,0.6,0.0,1.031,4.03,0.98,8589.34,44.02,0.453927,0.478912,0.513844,143.15566666666666,777.935,2.8169014084508945,15.39,43.22,6.57419196555744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.700000000000003,17.672307640338307,0.8363265399405905,1333495.035,38546.679249999994,276.16682696075776
50:11.0,21.6,1,1,2,155.4,49.725,31.85,5.375,-0.7,0.9,0.0,1.031,4.04,0.99,8589.34,44.02,0.453927,0.478912,0.513844,143.15566666666666,780.6825,3.7974683544302974,15.48,43.9,6.6257075093909785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.475,17.734722450369777,0.8363265399405905,1334783.436,38819.4373125,205.57967086402445
50:11.2,21.6,1,1,2,155.25,49.75,31.225,5.4,-0.7,0.9,0.0,1.031,4.05,1.0,8565.21,43.99,0.453927,0.478912,0.513844,142.75349999999997,781.0749999999999,2.9702970297029068,15.64,41.78,6.463745044476925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.825000000000003,17.755739537264386,0.8363265399405905,1329748.8524999998,38858.48125,262.9618281361901
50:11.4,21.6,1,1,2,156.175,49.925,31.3,5.4,-0.7,0.9,0.0,0.337,4.06,1.01,8565.21,43.99,0.453927,0.478912,0.513844,142.75349999999997,783.8224999999999,2.999999999999936,15.7,41.54,6.445153217728808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,17.818196912521095,0.8363265399405905,1337671.67175,39132.33831249999,261.2740795753123
50:11.6,21.6,1,1,2,156.975,50.1,30.8,5.425,1.0,0.9,0.0,0.337,4.07,1.02,8565.21,43.99,0.449015,0.492477,0.873534,142.75349999999997,786.5699999999999,3.821656050955672,15.75,39.6,6.29285308902091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.375,17.880654287777805,1.0987309565630705,1344523.8397499998,39407.157,205.81909614398924
50:11.8,21.6,1,1,2,157.95,50.225,30.5,5.425,1.0,0.4,0.0,0.337,4.08,1.03,8564.98,43.97,0.449015,0.492477,0.873534,142.74966666666666,788.5325,3.015075376884358,15.44,44.82,6.694774081326419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.075,17.933420106131,1.0987309565630705,1352838.5909999998,39604.044812500004,261.5298590926023
50:11.9,21.6,1,1,2,157.75,50.45,30.575,5.4,1.0,0.4,0.0,0.337,4.09,1.04,8564.98,43.97,0.449015,0.492477,0.873534,142.74966666666666,792.065,4.225352112675966,15.54,48.54,6.967065379340142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.174999999999997,18.013758971713468,1.0987309565630705,1351125.595,39959.67925000001,187.4553389689071
50:12.2,21.6,1,1,2,157.2,50.925,30.625,5.425,1.0,0.4,0.0,0.337,4.1,1.05,8564.98,43.97,0.449015,0.492477,0.873534,142.74966666666666,799.5224999999999,2.371541501976234,15.56,43.28,6.5787536813594105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.2,18.183363243498675,1.0987309565630705,1346414.856,40715.68331249999,337.1318453427457
50:12.4,21.6,1,1,2,157.575,51.2,30.3,5.425,0.3,0.4,0.0,0.337,4.11,1.06,8540.75,36.64,0.449015,0.492477,0.873534,142.34583333333333,803.84,3.0456852791880227,15.49,41.9,6.473020933072903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.875,21.93886403005284,1.0987309565630705,1345808.68125,41156.60800000001,263.9273800104924
50:12.5,21.6,1,1,2,157.425,51.225,30.45,5.4,0.3,0.4,0.0,0.337,4.12,1.07,8540.75,36.64,0.449015,0.492477,0.873534,142.34583333333333,804.2325,4.918032786885141,15.58,34.74,5.89406481131655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.049999999999997,21.94957636600501,1.0987309565630705,1344527.56875,41196.809812499996,163.5272417494643
50:12.8,21.6,1,1,2,157.925,51.325,31.425,5.425,0.3,0.2,0.0,0.337,4.13,1.08,8514.17,36.69,0.449015,0.492477,0.873534,141.90283333333335,805.8025,2.316602316602267,15.56,34.8,5.89915248150105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.0,21.962455111407603,1.0987309565630705,1344600.29725,41357.8133125,347.83792901663475
50:12.9,21.6,1,1,2,156.95,51.175,30.95,5.425,0.3,0.2,0.0,0.319,4.14,1.09,8514.17,36.69,0.449015,0.492477,0.873534,141.90283333333335,803.4474999999999,3.7974683544302974,16.04,34.22,5.849786320883866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.525,21.89826868633773,1.0987309565630705,1336298.9815,41116.42581249999,211.57445261873204
50:13.1,21.6,1,1,2,156.275,51.35,30.5,5.4,0.3,0.2,0.0,0.319,4.15,1.1,8514.17,36.69,0.449015,0.492477,0.873534,141.90283333333335,806.1949999999999,3.8461538461541056,16.13,31.08,5.574943945906542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.1,21.97315284891925,1.0987309565630705,1330551.91675,41398.113249999995,209.61064550121802
50:13.3,21.6,1,1,2,157.175,51.825,30.375,5.425,-0.3,0.2,0.0,0.319,4.16,1.11,8512.28,36.66,0.449015,0.492477,0.873534,141.87133333333335,813.6525,2.3622047244093984,16.39,30.84,5.5533773507659285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.95,22.19455749605681,1.0987309565630705,1337917.6090000002,42167.5408125,344.4460791845005
50:13.5,21.6,1,1,2,157.875,51.975,30.475,5.425,-0.3,-0.2,0.0,0.319,4.17,1.12,8512.28,36.66,0.449015,0.492477,0.873534,141.87133333333335,816.0074999999999,4.545454545454448,15.5,40.48,6.362389488234746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.05,22.25879644684134,1.0987309565630705,1343876.205,42411.989812499996,179.5216105052495
50:13.7,21.6,1,1,2,157.3,52.25,30.7,5.4,-0.3,-0.2,0.0,0.319,4.18,1.13,8458.25,36.66,0.449015,0.492477,0.873534,140.97083333333333,820.3249999999999,2.816901408450644,15.48,48.72,6.979971346646059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.299999999999997,22.37656785661299,1.0987309565630705,1330482.725,42861.98125,291.2152716185848
50:13.9,21.6,1,1,2,157.15,52.425,30.5,5.4,-0.3,-0.2,0.0,0.319,4.19,1.14,8458.25,36.59,0.449015,0.492477,0.873534,140.97083333333333,823.0724999999999,2.985074626865873,15.26,80.56,8.97552226892675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.1,22.49446508624036,1.0987309565630705,1329213.9875,43149.57581249999,275.729195130701
50:14.0,21.6,1,1,2,157.55,52.425,30.0,5.45,0.9,-0.2,0.0,0.319,4.2,1.15,8458.25,36.59,0.449015,0.492477,0.873534,140.97083333333333,823.0724999999999,3.7974683544302974,15.57,67.8,8.23407554009556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.55,22.49446508624036,1.0987309565630705,1332597.2875,43149.57581249999,216.74236792451444
50:14.2,21.6,1,1,2,157.15,52.325,29.725,5.425,0.9,0.4,0.0,0.319,4.21,1.16,8506.34,36.69,0.449015,0.492477,0.873534,141.77233333333334,821.5025,2.999999999999936,15.57,62.62,7.913279977354523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.3,22.390364611873412,1.0987309565630705,1336771.331,42985.1183125,273.83407538864736
50:14.5,21.6,1,1,2,157.4,52.5,29.45,5.45,0.9,0.4,0.0,0.319,4.22,1.17,8506.34,36.69,0.449015,0.492477,0.873534,141.77233333333334,824.25,2.531645569620199,15.47,63.58,7.97370679169983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.0,22.465248774454928,1.0987309565630705,1338897.916,43273.125,325.57862139645147
